UniProtKB	P45949	arsR		GO:0006355	GO_REF:0000033	IBA	PANTHER:PTN002108422|UniProtKB:P37309	P	Arsenical resistance operon repressor	UniProtKB:P45949|PTN002108560	protein	NCBITaxon:224308	20170228	GO_Central			regulation of DNA-templated transcription
UniProtKB	P28368	yvyD		GO:0043024	GO_REF:0000033	IBA	PANTHER:PTN002114317|UniProtKB:P0AFX0|UniProtKB:P0AD49	F	Ribosome hibernation promotion factor	UniProtKB:P28368|PTN002114387	protein	NCBITaxon:224308	20170228	GO_Central			ribosomal small subunit binding
UniProtKB	P28366	secA		GO:0005524	GO_REF:0000033	IBA	PANTHER:PTN000770123|UniProtKB:P9WGP5	F	Protein translocase subunit SecA	UniProtKB:P28366|PTN000770134	protein	NCBITaxon:224308	20170228	GO_Central			ATP binding
UniProtKB	P28366	secA		GO:0031522	GO_REF:0000033	IBA	PANTHER:PTN000770133|UniProtKB:P10408|UniProtKB:P9WGP5	C	Protein translocase subunit SecA	UniProtKB:P28366|PTN000770134	protein	NCBITaxon:224308	20170228	GO_Central			cell envelope Sec protein transport complex
UniProtKB	P28366	secA		GO:0043952	GO_REF:0000033	IBA	PANTHER:PTN000770133|UniProtKB:P10408|UniProtKB:P9WGP5|UniProtKB:P9WGP3	P	Protein translocase subunit SecA	UniProtKB:P28366|PTN000770134	protein	NCBITaxon:224308	20170228	GO_Central			protein transport by the Sec complex
UniProtKB	P28823	folB		GO:0005737	GO_REF:0000033	IBA	PANTHER:PTN000468621|UniProtKB:P0AC19	C	Dihydroneopterin aldolase	UniProtKB:P28823|PTN000468634	protein	NCBITaxon:224308	20210906	GO_Central			cytoplasm
UniProtKB	P28823	folB		GO:0004150	GO_REF:0000033	IBA	PANTHER:PTN000468621|TAIR:locus:2166300|UniProtKB:P0AC16|TAIR:locus:2081496	F	Dihydroneopterin aldolase	UniProtKB:P28823|PTN000468634	protein	NCBITaxon:224308	20171116	GO_Central			dihydroneopterin aldolase activity
UniProtKB	P28822	sul		GO:0005829	GO_REF:0000033	IBA	PANTHER:PTN000468680|UniProtKB:P0AC13	C	Dihydropteroate synthase	UniProtKB:P28822|PTN000468681	protein	NCBITaxon:224308	20170228	GO_Central			cytosol
UniProtKB	P28822	sul		GO:0046654	GO_REF:0000033	IBA	PANTHER:PTN000468650|UniProtKB:P9WND1|SGD:S000005200|TAIR:locus:2026471	P	Dihydropteroate synthase	UniProtKB:P28822|PTN000468681	protein	NCBITaxon:224308	20170228	GO_Central			tetrahydrofolate biosynthetic process
UniProtKB	P28822	sul		GO:0004156	GO_REF:0000033	IBA	PANTHER:PTN000468650|UniProtKB:Q9HV49|UniProtKB:P0AC13|TAIR:locus:2026471|UniProtKB:Q8IAU3|UniProtKB:P9WND1|SGD:S000005200	F	Dihydropteroate synthase	UniProtKB:P28822|PTN000468681	protein	NCBITaxon:224308	20230111	GO_Central			dihydropteroate synthase activity
UniProtKB	P28821	pabC		GO:0005829	GO_REF:0000033	IBA	PANTHER:PTN000214703|UniProtKB:P0AB80	C	Aminodeoxychorismate lyase	UniProtKB:P28821|PTN000214704	protein	NCBITaxon:224308	20170228	GO_Central			cytosol
UniProtKB	P28821	pabC		GO:0019752	GO_REF:0000033	IBA	PANTHER:PTN000214662|SGD:S000004902|UniProtKB:P28305|TAIR:locus:2174433|UniProtKB:P0AB80	P	Aminodeoxychorismate lyase	UniProtKB:P28821|PTN000214704	protein	NCBITaxon:224308	20221009	GO_Central			carboxylic acid metabolic process
UniProtKB	P28820	pabB		GO:0000162	GO_REF:0000033	IBA	PANTHER:PTN002599563|UniProtKB:P32068|UniProtKB:P20580|UniProtKB:P9WFX3|UniProtKB:P00895|PomBase:SPCC1442.09|UniProtKB:Q9XJ29|SGD:S000000892|UniProtKB:Q94GF1	P	Aminodeoxychorismate synthase component 1	UniProtKB:P28820|PTN002599787	protein	NCBITaxon:224308	20200709	GO_Central			tryptophan biosynthetic process
UniProtKB	P29141	vpr		GO:0004252	GO_REF:0000033	IBA	PANTHER:PTN002465698|MGI:MGI:1927235|RGD:70935|TAIR:locus:2037935|TAIR:locus:2037895|UniProtKB:Q8NBP7|PomBase:SPAC4A8.04|TAIR:locus:2183224|UniProtKB:Q14703|SGD:S000000786|UniProtKB:Q5JIZ5|PomBase:SPAC1006.01|TAIR:locus:2155583	F	Minor extracellular protease vpr	UniProtKB:P29141|PTN000083536	protein	NCBITaxon:224308	20181004	GO_Central			serine-type endopeptidase activity
UniProtKB	P25151	tyrS2		GO:0004831	GO_REF:0000033	IBA	PANTHER:PTN000205414|SGD:S000006018|UniProtKB:Q8IIJ2|UniProtKB:P0AGJ9|UniProtKB:Q9Y2Z4	F	Tyrosine--tRNA ligase 2	UniProtKB:P25151|PTN000205475	protein	NCBITaxon:224308	20230110	GO_Central			tyrosine-tRNA ligase activity
UniProtKB	P25151	tyrS2		GO:0043039	GO_REF:0000033	IBA	PANTHER:PTN000205414|UniProtKB:Q9Y2Z4|SGD:S000006018|UniProtKB:Q8IIJ2|UniProtKB:P0AGJ9	P	Tyrosine--tRNA ligase 2	UniProtKB:P25151|PTN000205475	protein	NCBITaxon:224308	20230110	GO_Central			tRNA aminoacylation
UniProtKB	P25151	tyrS2		GO:0005829	GO_REF:0000033	IBA	PANTHER:PTN000205414|UniProtKB:P0AGJ9	C	Tyrosine--tRNA ligase 2	UniProtKB:P25151|PTN000205475	protein	NCBITaxon:224308	20170228	GO_Central			cytosol
UniProtKB	P28264	ftsA		GO:0051301	GO_REF:0000033	IBA	PANTHER:PTN000792922|UniProtKB:P0ABH0	P	Cell division protein FtsA	UniProtKB:P28264|PTN001286207	protein	NCBITaxon:224308	20170228	GO_Central			cell division
UniProtKB	P28264	ftsA		GO:0032153	GO_REF:0000033	IBA	PANTHER:PTN000792922|UniProtKB:P0ABH0	C	Cell division protein FtsA	UniProtKB:P28264|PTN001286207	protein	NCBITaxon:224308	20170228	GO_Central			cell division site
UniProtKB	P28264	ftsA		GO:0009898	GO_REF:0000033	IBA	PANTHER:PTN000792922|UniProtKB:P0ABH0	C	Cell division protein FtsA	UniProtKB:P28264|PTN001286207	protein	NCBITaxon:224308	20170228	GO_Central			cytoplasmic side of plasma membrane
UniProtKB	Q01466	mreC		GO:0008360	GO_REF:0000033	IBA	PANTHER:PTN002148972|UniProtKB:P16926|UniProtKB:Q01466	P	Cell shape-determining protein MreC	UniProtKB:Q01466|PTN002148992	protein	NCBITaxon:224308	20170228	GO_Central			regulation of cell shape
UniProtKB	Q01466	mreC		GO:0005886	GO_REF:0000033	IBA	PANTHER:PTN002148972|UniProtKB:Q01466|UniProtKB:P16926	C	Cell shape-determining protein MreC	UniProtKB:Q01466|PTN002148992	protein	NCBITaxon:224308	20170228	GO_Central			plasma membrane
UniProtKB	P94398	folE2		GO:0003933	GO_REF:0000033	IBA	PANTHER:PTN002193411|UniProtKB:Q58185	F	GTP cyclohydrolase FolE2	UniProtKB:P94398|PTN002193424	protein	NCBITaxon:224308	20170921	GO_Central			GTP cyclohydrolase activity
UniProtKB	Q02169	maf		GO:0047429	GO_REF:0000033	IBA	PANTHER:PTN000202055|UniProtKB:P25536|UniProtKB:P0A729	F	dTTP/UTP pyrophosphatase	UniProtKB:Q02169|PTN000202126	protein	NCBITaxon:224308	20200212	GO_Central			nucleoside triphosphate diphosphatase activity
UniProtKB	Q01625	misCA		GO:0032977	GO_REF:0000033	IBA	PANTHER:PTN000276804|PomBase:SPCC1442.15c|UniProtKB:Q8N8Q8|SGD:S000000956|UniProtKB:P25714|SGD:S000003294	F	Membrane protein insertase MisCA	UniProtKB:Q01625|PTN000276933	protein	NCBITaxon:224308	20181116	GO_Central			membrane insertase activity
UniProtKB	Q01625	misCA		GO:0051205	GO_REF:0000033	IBA	PANTHER:PTN000276804|SGD:S000003294|UniProtKB:P25714|TAIR:locus:2100172|SGD:S000000956|UniProtKB:Q8N8Q8|PomBase:SPCC1442.15c	P	Membrane protein insertase MisCA	UniProtKB:Q01625|PTN000276933	protein	NCBITaxon:224308	20230406	GO_Central			protein insertion into membrane
UniProtKB	Q01960	flhF		GO:0006605	GO_REF:0000033	IBA	PANTHER:PTN000169915|UniProtKB:O80842|SGD:S000002700|UniProtKB:P10121	P	Flagellar biosynthesis protein FlhF	UniProtKB:Q01960|PTN000169989	protein	NCBITaxon:224308	20181029	GO_Central			protein targeting
UniProtKB	Q01960	flhF		GO:0005047	GO_REF:0000033	IBA	PANTHER:PTN000169915|SGD:S000002700	F	Flagellar biosynthesis protein FlhF	UniProtKB:Q01960|PTN000169989	protein	NCBITaxon:224308	20170713	GO_Central			signal recognition particle binding
UniProtKB	Q01960	flhF		GO:0003924	GO_REF:0000033	IBA	PANTHER:PTN000169915|UniProtKB:P10121	F	Flagellar biosynthesis protein FlhF	UniProtKB:Q01960|PTN000169989	protein	NCBITaxon:224308	20170713	GO_Central			GTPase activity
UniProtKB	Q01960	flhF		GO:0005886	GO_REF:0000033	IBA	PANTHER:PTN001695963|UniProtKB:P10121	C	Flagellar biosynthesis protein FlhF	UniProtKB:Q01960|PTN000169989	protein	NCBITaxon:224308	20230604	GO_Central			plasma membrane
UniProtKB	P46911	qcrA		GO:0016491	GO_REF:0000033	IBA	PANTHER:PTN000015358|UniProtKB:P49727|UniProtKB:Q7X9A6|UniProtKB:P49729|SGD:S000000750	F	Menaquinol-cytochrome c reductase iron-sulfur subunit	UniProtKB:P46911|PTN000806005	protein	NCBITaxon:224308	20210903	GO_Central			oxidoreductase activity
UniProtKB	P46911	qcrA		GO:0005886	GO_REF:0000033	IBA	PANTHER:PTN000015358|CGD:CAL0000191527	C	Menaquinol-cytochrome c reductase iron-sulfur subunit	UniProtKB:P46911|PTN000806005	protein	NCBITaxon:224308	20230109	GO_Central			plasma membrane
UniProtKB	P46921	opuAB		GO:0015226	GO_REF:0000033	IBA	PANTHER:PTN000766131|UniProtKB:Q9HTI7	F	Glycine betaine transport system permease protein OpuAB	UniProtKB:P46921|PTN000766132	protein	NCBITaxon:224308	20180524	GO_Central			carnitine transmembrane transporter activity
UniProtKB	P46921	opuAB		GO:1902603	GO_REF:0000033	IBA	PANTHER:PTN000766131|UniProtKB:Q9HTI7	P	Glycine betaine transport system permease protein OpuAB	UniProtKB:P46921|PTN000766132	protein	NCBITaxon:224308	20201002	GO_Central			carnitine transmembrane transport
UniProtKB	P46921	opuAB		GO:0005275	GO_REF:0000033	IBA	PANTHER:PTN000766131|UniProtKB:P14176|UniProtKB:Q9HTI7	F	Glycine betaine transport system permease protein OpuAB	UniProtKB:P46921|PTN000766132	protein	NCBITaxon:224308	20180524	GO_Central			amine transmembrane transporter activity
UniProtKB	P46921	opuAB		GO:0015871	GO_REF:0000033	IBA	PANTHER:PTN000766131|UniProtKB:Q9HTI7	P	Glycine betaine transport system permease protein OpuAB	UniProtKB:P46921|PTN000766132	protein	NCBITaxon:224308	20170228	GO_Central			choline transport
UniProtKB	P46921	opuAB		GO:0043190	GO_REF:0000033	IBA	PANTHER:PTN000766131|UniProtKB:Q9HTI7|UniProtKB:P14176	C	Glycine betaine transport system permease protein OpuAB	UniProtKB:P46921|PTN000766132	protein	NCBITaxon:224308	20230407	GO_Central			ATP-binding cassette (ABC) transporter complex
UniProtKB	P46921	opuAB		GO:0031460	GO_REF:0000033	IBA	PANTHER:PTN000766131|UniProtKB:P14176|UniProtKB:Q9HTI7	P	Glycine betaine transport system permease protein OpuAB	UniProtKB:P46921|PTN000766132	protein	NCBITaxon:224308	20180524	GO_Central			glycine betaine transport
UniProtKB	P0CI77	proH		GO:0055129	GO_REF:0000033	IBA	PANTHER:PTN000182176|UniProtKB:Q53H96|UniProtKB:P0A9L8	P	Pyrroline-5-carboxylate reductase 1	UniProtKB:P0CI77|PTN000182337	protein	NCBITaxon:224308	20190212	GO_Central			L-proline biosynthetic process
UniProtKB	P0CI77	proH		GO:0004735	GO_REF:0000033	IBA	PANTHER:PTN000182176|UniProtKB:Q53H96|SGD:S000000825|UniProtKB:P0A9L8|UniProtKB:P32322|TAIR:locus:2185435|UniProtKB:P9WHU7	F	Pyrroline-5-carboxylate reductase 1	UniProtKB:P0CI77|PTN000182337	protein	NCBITaxon:224308	20190212	GO_Central			pyrroline-5-carboxylate reductase activity
UniProtKB	P0CI78	rplX		GO:0006412	GO_REF:0000033	IBA	PANTHER:PTN000307688|TAIR:locus:2172154	P	50S ribosomal protein L24	UniProtKB:P0CI78|PTN000307747	protein	NCBITaxon:224308	20170228	GO_Central			translation
UniProtKB	P0CI78	rplX		GO:0022625	GO_REF:0000033	IBA	PANTHER:PTN008543942|UniProtKB:P60624	C	50S ribosomal protein L24	UniProtKB:P0CI78|PTN000307747	protein	NCBITaxon:224308	20170228	GO_Central			cytosolic large ribosomal subunit
UniProtKB	P0CI79	thyA1		GO:0006231	GO_REF:0000033	IBA	PANTHER:PTN000167391|MGI:MGI:98878|UniProtKB:P0A884|PomBase:SPAC15E1.04|WB:WBGene00022455|UniProtKB:P04818|UniProtKB:P9WFR9|SGD:S000005600|RGD:3921|ZFIN:ZDB-GENE-040426-59	P	Thymidylate synthase 1	UniProtKB:P0CI79|PTN000167464	protein	NCBITaxon:224308	20210904	GO_Central			dTMP biosynthetic process
UniProtKB	P0CI79	thyA1		GO:0005829	GO_REF:0000033	IBA	PANTHER:PTN000167391|UniProtKB:P0A884	C	Thymidylate synthase 1	UniProtKB:P0CI79|PTN000167464	protein	NCBITaxon:224308	20210904	GO_Central			cytosol
UniProtKB	P0CI79	thyA1		GO:0004799	GO_REF:0000033	IBA	PANTHER:PTN000167391|UniProtKB:P9WFR9|UniProtKB:P04818|WB:WBGene00022455|SGD:S000005600|RGD:3921|ZFIN:ZDB-GENE-040426-59|MGI:MGI:98878|UniProtKB:P0CI79|UniProtKB:P0A884|PomBase:SPAC15E1.04	F	Thymidylate synthase 1	UniProtKB:P0CI79|PTN000167464	protein	NCBITaxon:224308	20210904	GO_Central			thymidylate synthase activity
UniProtKB	P0CI80	xylA		GO:0008903	GO_REF:0000033	IBA	PANTHER:PTN001740130|UniProtKB:P30147	F	Xylose isomerase	UniProtKB:P0CI80|PTN001282444	protein	NCBITaxon:224308	20170421	GO_Central			hydroxypyruvate isomerase activity
UniProtKB	P0CI80	xylA		GO:0046487	GO_REF:0000033	IBA	PANTHER:PTN001740130|UniProtKB:P30147	P	Xylose isomerase	UniProtKB:P0CI80|PTN001282444	protein	NCBITaxon:224308	20170421	GO_Central			glyoxylate metabolic process
UniProtKB	P29726	purA		GO:0046040	GO_REF:0000033	IBA	PANTHER:PTN000217844|RGD:1590342|RGD:1310508	P	Adenylosuccinate synthetase	UniProtKB:P29726|PTN000217945	protein	NCBITaxon:224308	20170228	GO_Central			IMP metabolic process
UniProtKB	P29726	purA		GO:0044208	GO_REF:0000033	IBA	PANTHER:PTN000217844|UniProtKB:P30520|MGI:MGI:87948|PomBase:SPAC144.03	P	Adenylosuccinate synthetase	UniProtKB:P29726|PTN000217945	protein	NCBITaxon:224308	20220922	GO_Central			'de novo' AMP biosynthetic process
UniProtKB	P29726	purA		GO:0005737	GO_REF:0000033	IBA	PANTHER:PTN000217844|UniProtKB:P0A7D4|MGI:MGI:87947|UniProtKB:Q8N142|dictyBase:DDB_G0285429	C	Adenylosuccinate synthetase	UniProtKB:P29726|PTN000217945	protein	NCBITaxon:224308	20210101	GO_Central			cytoplasm
UniProtKB	P29726	purA		GO:0004019	GO_REF:0000033	IBA	PANTHER:PTN000217844|UniProtKB:P30520|RGD:1590342|UniProtKB:Q8IDF6|UniProtKB:Q8N142|TAIR:locus:2076606|SGD:S000005164|dictyBase:DDB_G0285429|MGI:MGI:87948|PomBase:SPAC144.03|RGD:1310508|UniProtKB:P0A7D4|MGI:MGI:87947	F	Adenylosuccinate synthetase	UniProtKB:P29726|PTN000217945	protein	NCBITaxon:224308	20230110	GO_Central			adenylosuccinate synthase activity
UniProtKB	P17865	ftsZ		GO:0032153	GO_REF:0000033	IBA	PANTHER:PTN000768275|UniProtKB:P45500|UniProtKB:P0A9A6	C	Cell division protein FtsZ	UniProtKB:P17865|PTN001250984	protein	NCBITaxon:224308	20170228	GO_Central			cell division site
UniProtKB	P17865	ftsZ		GO:0005525	GO_REF:0000033	IBA	PANTHER:PTN000768275|UniProtKB:P0A9A6	F	Cell division protein FtsZ	UniProtKB:P17865|PTN001250984	protein	NCBITaxon:224308	20170228	GO_Central			GTP binding
UniProtKB	P17865	ftsZ		GO:0051301	GO_REF:0000033	IBA	PANTHER:PTN000768275|UniProtKB:P0A9A6|UniProtKB:P45500|UniProtKB:P47466|UniProtKB:P17865|UniProtKB:P73456	P	Cell division protein FtsZ	UniProtKB:P17865|PTN001250984	protein	NCBITaxon:224308	20200809	GO_Central			cell division
UniProtKB	P17865	ftsZ		GO:0005737	GO_REF:0000033	IBA	PANTHER:PTN000768275|TAIR:locus:2083258|dictyBase:DDB_G0277721|dictyBase:DDB_G0269224|TAIR:locus:2049455|UniProtKB:P0A9A6|TAIR:locus:2161610	C	Cell division protein FtsZ	UniProtKB:P17865|PTN001250984	protein	NCBITaxon:224308	20200809	GO_Central			cytoplasm
UniProtKB	P17865	ftsZ		GO:0003924	GO_REF:0000033	IBA	PANTHER:PTN000768275|UniProtKB:P9WN95|TAIR:locus:2049455|UniProtKB:P0A9A6|UniProtKB:P17865|TAIR:locus:2161610	F	Cell division protein FtsZ	UniProtKB:P17865|PTN001250984	protein	NCBITaxon:224308	20170228	GO_Central			GTPase activity
UniProtKB	O05502	ydhJ		GO:0008832	GO_REF:0000033	IBA	PANTHER:PTN000146578|UniProtKB:P15723|MGI:MGI:1927468|UniProtKB:Q9Y3Z3	F	Uncharacterized protein YdhJ	UniProtKB:O05502|PTN000146690	protein	NCBITaxon:224308	20200807	GO_Central			dGTPase activity
UniProtKB	O05502	ydhJ		GO:0006203	GO_REF:0000033	IBA	PANTHER:PTN000146578|UniProtKB:Q9Y3Z3	P	Uncharacterized protein YdhJ	UniProtKB:O05502|PTN000146690	protein	NCBITaxon:224308	20170228	GO_Central			dGTP catabolic process
UniProtKB	O05523	tatC2		GO:0043953	GO_REF:0000033	IBA	PANTHER:PTN000769484|UniProtKB:P69423	P	Sec-independent protein translocase protein TatCy	UniProtKB:O05523|PTN000769491	protein	NCBITaxon:224308	20170228	GO_Central			protein transport by the Tat complex
UniProtKB	O05523	tatC2		GO:0009977	GO_REF:0000033	IBA	PANTHER:PTN000769484|UniProtKB:P69423	F	Sec-independent protein translocase protein TatCy	UniProtKB:O05523|PTN000769491	protein	NCBITaxon:224308	20170228	GO_Central			proton motive force dependent protein transmembrane transporter activity
UniProtKB	O05523	tatC2		GO:0033281	GO_REF:0000033	IBA	PANTHER:PTN000769484|UniProtKB:P69423|UniProtKB:Q9HUB3|TAIR:locus:2045750	C	Sec-independent protein translocase protein TatCy	UniProtKB:O05523|PTN000769491	protein	NCBITaxon:224308	20170228	GO_Central			TAT protein transport complex
UniProtKB	O05523	tatC2		GO:0065002	GO_REF:0000033	IBA	PANTHER:PTN000769484|UniProtKB:P69423	P	Sec-independent protein translocase protein TatCy	UniProtKB:O05523|PTN000769491	protein	NCBITaxon:224308	20170228	GO_Central			intracellular protein transmembrane transport
UniProtKB	P94392	putP		GO:0015193	GO_REF:0000033	IBA	PANTHER:PTN001371338|UniProtKB:P94392|UniProtKB:Q9I5F5	F	High-affinity proline transporter PutP	UniProtKB:P94392|PTN000213756	protein	NCBITaxon:224308	20221130	GO_Central			L-proline transmembrane transporter activity
UniProtKB	P94392	putP		GO:0055085	GO_REF:0000033	IBA	PANTHER:PTN005155964|UniProtKB:P32705|UniProtKB:P16256	P	High-affinity proline transporter PutP	UniProtKB:P94392|PTN000213756	protein	NCBITaxon:224308	20221130	GO_Central			transmembrane transport
UniProtKB	P94392	putP		GO:0015824	GO_REF:0000033	IBA	PANTHER:PTN001371338|UniProtKB:P10502|UniProtKB:P07117	P	High-affinity proline transporter PutP	UniProtKB:P94392|PTN000213756	protein	NCBITaxon:224308	20221130	GO_Central			proline transport
UniProtKB	P94392	putP		GO:0005298	GO_REF:0000033	IBA	PANTHER:PTN001371338|UniProtKB:P07117	F	High-affinity proline transporter PutP	UniProtKB:P94392|PTN000213756	protein	NCBITaxon:224308	20170228	GO_Central			proline:sodium symporter activity
UniProtKB	P94391	putC		GO:0010133	GO_REF:0000033	IBA	PANTHER:PTN000193023|UniProtKB:Q9I5F6|UniProtKB:P10503|UniProtKB:P09546|SGD:S000001079	P	1-pyrroline-5-carboxylate dehydrogenase 2	UniProtKB:P94391|PTN000192493	protein	NCBITaxon:224308	20200809	GO_Central			proline catabolic process to glutamate
UniProtKB	P94391	putC		GO:0009898	GO_REF:0000033	IBA	PANTHER:PTN000193023|UniProtKB:P09546	C	1-pyrroline-5-carboxylate dehydrogenase 2	UniProtKB:P94391|PTN000192493	protein	NCBITaxon:224308	20181029	GO_Central			cytoplasmic side of plasma membrane
UniProtKB	P94391	putC		GO:0003842	GO_REF:0000033	IBA	PANTHER:PTN000193023|UniProtKB:P09546|SGD:S000001079|UniProtKB:P10503|UniProtKB:Q9I5F6	F	1-pyrroline-5-carboxylate dehydrogenase 2	UniProtKB:P94391|PTN000192493	protein	NCBITaxon:224308	20200809	GO_Central			1-pyrroline-5-carboxylate dehydrogenase activity
UniProtKB	P94388	cah		GO:0005976	GO_REF:0000033	IBA	PANTHER:PTN002219954|UniProtKB:Q9WXT2	P	Cephalosporin-C deacetylase	UniProtKB:P94388|PTN002447132	protein	NCBITaxon:224308	20200809	GO_Central			polysaccharide metabolic process
UniProtKB	P94388	cah		GO:0052689	GO_REF:0000033	IBA	PANTHER:PTN002219954|UniProtKB:Q9WXT2	F	Cephalosporin-C deacetylase	UniProtKB:P94388|PTN002447132	protein	NCBITaxon:224308	20170906	GO_Central			carboxylic ester hydrolase activity
UniProtKB	P94387	ycgK		GO:0032993	GO_REF:0000033	IBA	PANTHER:PTN001576272|UniProtKB:Q9K1H8	C	Uncharacterized HTH-type transcriptional regulator YcgK	UniProtKB:P94387|PTN001285586	protein	NCBITaxon:224308	20200417	GO_Central			protein-DNA complex
UniProtKB	P94387	ycgK		GO:0003700	GO_REF:0000033	IBA	PANTHER:PTN001576272|UniProtKB:Q9K1H8|UniProtKB:Q47141|UniProtKB:P0ACQ4|UniProtKB:P20668|UniProtKB:P23841	F	Uncharacterized HTH-type transcriptional regulator YcgK	UniProtKB:P94387|PTN001285586	protein	NCBITaxon:224308	20200417	GO_Central			DNA-binding transcription factor activity
UniProtKB	P94387	ycgK		GO:0006355	GO_REF:0000033	IBA	PANTHER:PTN001576272|UniProtKB:P23841|UniProtKB:P20668|UniProtKB:P0ACQ4|UniProtKB:Q47141|UniProtKB:Q9K1H8	P	Uncharacterized HTH-type transcriptional regulator YcgK	UniProtKB:P94387|PTN001285586	protein	NCBITaxon:224308	20200930	GO_Central			regulation of DNA-templated transcription
UniProtKB	P94381	ycgF		GO:0015171	GO_REF:0000033	IBA	PANTHER:PTN008624050|UniProtKB:P0AG38|UniProtKB:P76249|UniProtKB:P0AG34|UniProtKB:P11667	F	Putative amino acid efflux protein YcgF	UniProtKB:P94381|PTN001575019	protein	NCBITaxon:224308	20211112	GO_Central			amino acid transmembrane transporter activity
UniProtKB	P94381	ycgF		GO:0006865	GO_REF:0000033	IBA	PANTHER:PTN008624050|UniProtKB:P38101|UniProtKB:P0AG38|UniProtKB:P76249|UniProtKB:P11667|UniProtKB:P0AG34	P	Putative amino acid efflux protein YcgF	UniProtKB:P94381|PTN001575019	protein	NCBITaxon:224308	20211112	GO_Central			amino acid transport
UniProtKB	P94378	yxlJ		GO:0003905	GO_REF:0000033	IBA	PANTHER:PTN000046480|MGI:MGI:97073|TAIR:locus:2088639	F	Putative 3-methyladenine DNA glycosylase	UniProtKB:P94378|PTN000046528	protein	NCBITaxon:224308	20200807	GO_Central			alkylbase DNA N-glycosylase activity
UniProtKB	P94378	yxlJ		GO:0006284	GO_REF:0000033	IBA	PANTHER:PTN000046480|MGI:MGI:97073	P	Putative 3-methyladenine DNA glycosylase	UniProtKB:P94378|PTN000046528	protein	NCBITaxon:224308	20170228	GO_Central			base-excision repair
UniProtKB	P94377	katX		GO:0042744	GO_REF:0000033	IBA	PANTHER:PTN000157250|MGI:MGI:88271|PomBase:SPCC757.07c|CGD:CAL0000188148|RGD:2279|SGD:S000002664|UniProtKB:P00432|UniProtKB:P04040|TAIR:locus:2034428|dictyBase:DDB_G0274595|UniProtKB:P77872|FB:FBgn0000261|TAIR:locus:2034357	P	Catalase X	UniProtKB:P94377|PTN000157352	protein	NCBITaxon:224308	20210529	GO_Central			hydrogen peroxide catabolic process
UniProtKB	P94377	katX		GO:0042542	GO_REF:0000033	IBA	PANTHER:PTN000157250|PomBase:SPCC757.07c|UniProtKB:Q10S82|FB:FBgn0000261|UniProtKB:Q0E4K1|CGD:CAL0000188148|TAIR:locus:2034428|UniProtKB:P04040|UniProtKB:Q0D9C4	P	Catalase X	UniProtKB:P94377|PTN000157352	protein	NCBITaxon:224308	20211215	GO_Central			response to hydrogen peroxide
UniProtKB	P94377	katX		GO:0004096	GO_REF:0000033	IBA	PANTHER:PTN000157250|UniProtKB:Q59337|UniProtKB:Q5B0L2|UniProtKB:P17598|UniProtKB:P18122|UniProtKB:P30567|WB:WBGene00000831|UniProtKB:Q0D9C4|RGD:2279|UniProtKB:O52762|FB:FBgn0000261|WB:WBGene00000830|TAIR:locus:2131591|CGD:CAL0000188148|UniProtKB:P12365|PomBase:SPCC757.07c|UniProtKB:Q10S82|SGD:S000003320|MGI:MGI:88271|SGD:S000002664|UniProtKB:P00432|UniProtKB:P18123|UniProtKB:Q0E4K1|UniProtKB:P04040|dictyBase:DDB_G0274595	F	Catalase X	UniProtKB:P94377|PTN000157352	protein	NCBITaxon:224308	20220922	GO_Central			catalase activity
UniProtKB	P94377	katX		GO:0005737	GO_REF:0000033	IBA	PANTHER:PTN000157250|TAIR:locus:2131591|UniProtKB:Q10S82|WB:WBGene00000831|MGI:MGI:88271|SGD:S000002664|UniProtKB:Q0D9C4|RGD:2279|TAIR:locus:2034357|UniProtKB:P18123|UniProtKB:Q0E4K1|UniProtKB:P04040|dictyBase:DDB_G0274595	C	Catalase X	UniProtKB:P94377|PTN000157352	protein	NCBITaxon:224308	20230602	GO_Central			cytoplasm
UniProtKB	P94377	katX		GO:0020037	GO_REF:0000033	IBA	PANTHER:PTN000157250|UniProtKB:P04040	F	Catalase X	UniProtKB:P94377|PTN000157352	protein	NCBITaxon:224308	20170228	GO_Central			heme binding
