	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2	passed_fastqc	passed_reads_mapped_to_CDS	passed_global_correlation	passed_curation	passed_replicate_corr	passed_replicate_correlations
SRX7389890	2019-12-17 06:39:12	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10709532	SRP237815	PRJNA510544	510544	SRS5838523	SAMN10791841	SRA1012950	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		HUAIYIN INSTITUTE OF TECHNOLOGY	0	0.0	9675185	10791841				srf				True	False	False	False	True	True
SRX7389891	2019-12-17 06:39:12	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10709530	SRP237815	PRJNA510544	510544	SRS5838524	SAMN10791842	SRA1012950	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		HUAIYIN INSTITUTE OF TECHNOLOGY	0	0.0	9675186	10791842				srf+SRF				True	False	False	False	True	True
SRX7389892	2019-12-17 06:39:12	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10709529	SRP237815	PRJNA510544	510544	SRS5838525	SAMN10791843	SRA1012950	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		HUAIYIN INSTITUTE OF TECHNOLOGY	0	0.0	9675187	10791843				BsH18				True	False	False	False	True	True
SRX7389893	2019-12-17 06:39:12	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10709528	SRP237815	PRJNA510544	510544	SRS5838526	SAMN10791844	SRA1012950	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		HUAIYIN INSTITUTE OF TECHNOLOGY	0	0.0	9675188	10791844				BsH5				True	False	False	False	True	True
SRX7389894	2019-12-17 06:39:13	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10709531	SRP237815	PRJNA510544	510544	SRS5838530	SAMN10791845	SRA1012950	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		HUAIYIN INSTITUTE OF TECHNOLOGY	0	0.0	9675189	10791845				BsH33				True	False	False	False	True	True
SRX7389895	2019-12-17 06:39:13	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10709527	SRP237815	PRJNA510544	510544	SRS5838528	SAMN10791846	SRA1012950	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		HUAIYIN INSTITUTE OF TECHNOLOGY	0	0.0	9675190	10791846				BsH2				True	False	False	False	True	True
SRX7449216	2019-12-30 16:24:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina MiSeq	SRR10775298	SRP238903	PRJNA597883	597883	SRS5893499	SAMN13689800	SRA1017232	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	9741105	13689800	GSE142656	GSM4237297		168				True	True	True	False	True	True
SRX7449217	2019-12-30 16:24:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina MiSeq	SRR10775299	SRP238903	PRJNA597883	597883	SRS5893500	SAMN13689799	SRA1017232	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	9741106	13689799	GSE142656	GSM4237298		168				True	False	False	False	True	True
SRX7520944	2020-02-05 06:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850408	SRP240336	PRJNA599448	599448	SRS5960439	SAMN13751829	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0.0	9817398	13751829				subtilis 168				True	True	True	True	True	True
SRX7520945	2020-02-05 06:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850407	SRP240336	PRJNA599448	599448	SRS5960440	SAMN13751830	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0.0	9817399	13751830				subtilis 168				True	True	True	True	True	True
SRX7520946	2020-02-05 06:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850406	SRP240336	PRJNA599448	599448	SRS5960441	SAMN13751831	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0.0	9817400	13751831				subtilis 168				True	True	True	True	True	True
SRX7520947	2020-02-05 06:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850405	SRP240336	PRJNA599448	599448	SRS5960442	SAMN13751832	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0.0	9817401	13751832				subtilis 168				True	True	True	True	True	True
SRX7520948	2020-02-05 06:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850404	SRP240336	PRJNA599448	599448	SRS5960443	SAMN13751833	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0.0	9817402	13751833				subtilis 168				True	True	True	True	True	True
SRX7520949	2020-02-05 06:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850403	SRP240336	PRJNA599448	599448	SRS5960444	SAMN13751834	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0.0	9817403	13751834				subtilis 168				True	True	True	True	True	True
SRX7520950	2020-02-05 06:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850402	SRP240336	PRJNA599448	599448	SRS5960445	SAMN13751835	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0.0	9817404	13751835				subtilis 168				True	True	True	True	True	True
SRX7520951	2020-02-05 06:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850401	SRP240336	PRJNA599448	599448	SRS5960446	SAMN13751836	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0.0	9817405	13751836				subtilis 168				True	True	True	True	True	True
SRX7648822	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987374	SRP245939	PRJNA603835	603835	SRS6078401	SAMN13941976	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0.0	9979680	13941976				PLBS730	pseudo wild type			True	True	True	False	True	True
SRX7648823	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987373	SRP245939	PRJNA603835	603835	SRS6078402	SAMN13941977	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0.0	9979681	13941977				PLBS730	pseudo wild type			True	True	True	False	True	True
SRX7648824	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987372	SRP245939	PRJNA603835	603835	SRS6078403	SAMN13941978	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0.0	9979682	13941978				PLBS730	pseudo wild type			True	True	True	False	True	True
SRX7648825	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987371	SRP245939	PRJNA603835	603835	SRS6078404	SAMN13941979	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0.0	9979683	13941979				PLBS731	nusG knockout			True	True	True	False	True	True
SRX7648826	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987370	SRP245939	PRJNA603835	603835	SRS6078405	SAMN13941980	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0.0	9979684	13941980				PLBS731	nusG knockout			True	True	True	False	True	True
SRX7648827	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987369	SRP245939	PRJNA603835	603835	SRS6078406	SAMN13941981	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0.0	9979685	13941981				PLBS731	nusG knockout			True	True	True	False	True	True
SRX7648828	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987368	SRP245939	PRJNA603835	603835	SRS6078407	SAMN13941982	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0.0	9979686	13941982				PLBS730	pseudo wild type			True	True	True	False	True	True
SRX7648829	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987367	SRP245939	PRJNA603835	603835	SRS6078408	SAMN13941983	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0.0	9979687	13941983				PLBS731	nusG knockout			True	True	True	False	True	True
SRX7648830	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987366	SRP245939	PRJNA603835	603835	SRS6078407	SAMN13941982	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0.0	9979688	13941982				PLBS730	pseudo wild type			True	False	False	False	True	True
SRX7648831	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987365	SRP245939	PRJNA603835	603835	SRS6078408	SAMN13941983	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0.0	9979689	13941983				PLBS731	nusG knockout			True	False	False	False	True	True
SRX7671325	2020-04-17 16:23:32	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR11015872	SRP223228	PRJNA574155	574155	SRS6099040	SAMN13981782	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10013869	13981782	GSE138015	GSM4295080		PY79				True	True	True	True	False	False
SRX7671326	2020-04-17 16:23:32	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR11015873	SRP223228	PRJNA574155	574155	SRS6099041	SAMN13981781	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10013870	13981781	GSE138015	GSM4295081		PY79				True	True	True	True	False	False
SRX7671327	2020-04-17 16:23:32	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR11015874	SRP223228	PRJNA574155	574155	SRS6099042	SAMN13981780	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10013871	13981780	GSE138015	GSM4295082		PY79				True	False	False	False	True	True
SRX7671328	2020-04-17 16:23:32	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR11015875	SRP223228	PRJNA574155	574155	SRS6099043	SAMN13981779	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10013872	13981779	GSE138015	GSM4295083		PY79				True	False	False	False	True	True
SRX7671329	2020-04-17 16:23:32	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR11015876	SRP223228	PRJNA574155	574155	SRS6099044	SAMN13981778	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10013873	13981778	GSE138015	GSM4295084		PY79				True	False	False	False	True	True
SRX8138083	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569154;SRR11569155	SRP257376	PRJNA626443	626443	SRS6501228	SAMN14640607	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10615316	14640607	GSE148903	GSM4485628		168	trp+			True	True	True	True	True	True
SRX8138084	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569156;SRR11569157	SRP257376	PRJNA626443	626443	SRS6501229	SAMN14640606	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10615317	14640606	GSE148903	GSM4485629		168	trp+			True	True	True	True	True	True
SRX8138085	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569158;SRR11569159	SRP257376	PRJNA626443	626443	SRS6501230	SAMN14640605	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10615318	14640605	GSE148903	GSM4485630		168	trp+			True	True	True	True	True	True
SRX8138086	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569160;SRR11569161	SRP257376	PRJNA626443	626443	SRS6501231	SAMN14640604	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10615319	14640604	GSE148903	GSM4485631		168	trp+			True	True	True	True	True	True
SRX8138087	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569162;SRR11569152	SRP257376	PRJNA626443	626443	SRS6501232	SAMN14640603	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10615320	14640603	GSE148903	GSM4485632		168	trp+			True	True	True	True	True	True
SRX8138088	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569153	SRP257376	PRJNA626443	626443	SRS6501233	SAMN14640602	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10615321	14640602	GSE148903	GSM4485633		168	trp+			True	True	True	True	True	True
SRX8142283	2020-07-25 11:22:49	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11574082	SRP257499	PRJNA626579	626579	SRS6505235	SAMN14644664	SRA1067061	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10619516	14644664	GSE148936	GSM4486295						True	True	True	False	True	True
SRX8142284	2020-07-25 11:22:49	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11574083	SRP257499	PRJNA626579	626579	SRS6505236	SAMN14644663	SRA1067061	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10619517	14644663	GSE148936	GSM4486296						True	True	True	False	True	True
SRX8170783	2020-07-31 17:24:19	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11604253;SRR11604254	SRP258275	PRJNA627858	627858	SRS6531094	SAMN14688126	SRA1068719	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10648016	14688126	GSE149270	GSM4495259		168	trp+			True	True	True	True	True	True
SRX8170784	2020-07-31 17:24:19	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11604255;SRR11604256	SRP258275	PRJNA627858	627858	SRS6531095	SAMN14688125	SRA1068719	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10648017	14688125	GSE149270	GSM4495260		168	trp+			True	True	True	True	True	True
SRX8170785	2020-07-31 17:24:19	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11604257;SRR11604258	SRP258275	PRJNA627858	627858	SRS6531096	SAMN14688129	SRA1068719	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10648018	14688129	GSE149270	GSM4495261		168	trp+			True	True	True	True	True	True
SRX8170786	2020-07-31 17:24:19	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11604259	SRP258275	PRJNA627858	627858	SRS6531097	SAMN14688128	SRA1068719	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10648019	14688128	GSE149270	GSM4495262		168	trp+			True	True	True	True	True	True
SRX8170787	2020-07-31 17:24:19	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11604260	SRP258275	PRJNA627858	627858	SRS6531098	SAMN14688127	SRA1068719	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10648020	14688127	GSE149270	GSM4495263		168	trp+			True	True	True	True	True	True
SRX8170788	2020-07-31 17:24:19	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11604261	SRP258275	PRJNA627858	627858	SRS6531099	SAMN14688124	SRA1068719	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	10648021	14688124	GSE149270	GSM4495264		168	trp+			True	True	True	True	True	True
SRX8724021	2020-08-01 00:16:47	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR12213420	SRP271690	PRJNA643388	643388	SRS6999108	SAMN15412858	SRA1098593	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		SHIHEZI UNIVERSITY	0	0.0	11349247	15412858				SL-44				True	False	False	False	True	True
SRX8724022	2020-08-01 00:16:47	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR12213419	SRP271690	PRJNA643388	643388	SRS6999109	SAMN15412859	SRA1098593	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		SHIHEZI UNIVERSITY	0	0.0	11349248	15412859				SL-44				True	False	False	False	True	True
SRX8724023	2020-08-01 00:16:47	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR12213418	SRP271690	PRJNA643388	643388	SRS6999110	SAMN15412884	SRA1098593	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		SHIHEZI UNIVERSITY	0	0.0	11349249	15412884				SL-44				True	False	False	False	True	True
SRX8724024	2020-08-01 00:16:47	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR12213417	SRP271690	PRJNA643388	643388	SRS6999111	SAMN15412914	SRA1098593	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		SHIHEZI UNIVERSITY	0	0.0	11349250	15412914				SL-44 and Rs-2				True	False	False	False	True	True
SRX8724025	2020-08-01 00:16:47	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR12213416	SRP271690	PRJNA643388	643388	SRS6999112	SAMN15412928	SRA1098593	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		SHIHEZI UNIVERSITY	0	0.0	11349251	15412928				SL-44 and Rs-2				True	False	False	False	True	True
SRX8724026	2020-08-01 00:16:48	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR12213415	SRP271690	PRJNA643388	643388	SRS6999113	SAMN15412929	SRA1098593	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		SHIHEZI UNIVERSITY	0	0.0	11349252	15412929				SL-44 and Rs-2				True	False	False	False	True	True
SRX8849400	2020-07-30 04:12:17	135461	Bacillus subtilis subsp. subtilis	1423	91061	135461	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 4000	SRR12349873	SRP274247	PRJNA649573	649573	SRS7111608	SAMN15671341	SRA1105554	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEORG-AUGUST-UNIVERSITY GOETTINGEN	0	0.0	11506704	15671341				168				True	True	True	False	True	True
SRX8849401	2020-07-30 04:14:35	135461	Bacillus subtilis subsp. subtilis	1423	91061	135461	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 4000	SRR12349872	SRP274247	PRJNA649573	649573	SRS7111608	SAMN15671341	SRA1105554	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEORG-AUGUST-UNIVERSITY GOETTINGEN	0	0.0	11506705	15671341				168				True	True	True	False	True	True
SRX8849402	2020-07-30 04:12:17	135461	Bacillus subtilis subsp. subtilis	1423	91061	135461	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 4000	SRR12349871	SRP274247	PRJNA649573	649573	SRS7111608	SAMN15671341	SRA1105554	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEORG-AUGUST-UNIVERSITY GOETTINGEN	0	0.0	11506706	15671341				168				True	True	True	False	True	True
SRX8849403	2020-07-30 04:14:35	135461	Bacillus subtilis subsp. subtilis	1423	91061	135461	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 4000	SRR12349870	SRP274247	PRJNA649573	649573	SRS7111608	SAMN15671341	SRA1105554	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEORG-AUGUST-UNIVERSITY GOETTINGEN	0	0.0	11506707	15671341				168				True	True	True	False	True	True
SRX8849404	2020-07-30 04:14:35	135461	Bacillus subtilis subsp. subtilis	1423	91061	135461	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 4000	SRR12349869	SRP274247	PRJNA649573	649573	SRS7111608	SAMN15671341	SRA1105554	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEORG-AUGUST-UNIVERSITY GOETTINGEN	0	0.0	11506708	15671341				168				True	True	True	False	True	True
SRX8849405	2020-07-30 04:14:35	135461	Bacillus subtilis subsp. subtilis	1423	91061	135461	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 4000	SRR12349868	SRP274247	PRJNA649573	649573	SRS7111608	SAMN15671341	SRA1105554	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEORG-AUGUST-UNIVERSITY GOETTINGEN	0	0.0	11506709	15671341				168				True	True	True	False	True	True
SRX8849406	2020-07-30 04:14:35	135461	Bacillus subtilis subsp. subtilis	1423	91061	135461	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 4000	SRR12349867	SRP274247	PRJNA649573	649573	SRS7111608	SAMN15671341	SRA1105554	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEORG-AUGUST-UNIVERSITY GOETTINGEN	0	0.0	11506710	15671341				168				True	True	True	False	True	True
SRX8849407	2020-07-30 04:12:17	135461	Bacillus subtilis subsp. subtilis	1423	91061	135461	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 4000	SRR12349866	SRP274247	PRJNA649573	649573	SRS7111608	SAMN15671341	SRA1105554	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEORG-AUGUST-UNIVERSITY GOETTINGEN	0	0.0	11506711	15671341				168				True	True	True	False	True	True
SRX8849408	2020-07-30 04:12:17	135461	Bacillus subtilis subsp. subtilis	1423	91061	135461	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 4000	SRR12349865	SRP274247	PRJNA649573	649573	SRS7111608	SAMN15671341	SRA1105554	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEORG-AUGUST-UNIVERSITY GOETTINGEN	0	0.0	11506712	15671341				168				True	True	True	False	True	True
SRX8910363	2020-08-07 21:25:33	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR12414214	SRP276706	PRJNA655951	655951	SRS7167531	SAMN15762460	SRA1110270	RNA-Seq	cDNA	TRANSCRIPTOMIC		MIDDLE EAST TECHNICAL UNIVERSITY	0	0.0	11579039	15762460				PY79				True	True	True	False	True	True
SRX8910364	2020-08-07 21:21:54	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR12414213	SRP276706	PRJNA655951	655951	SRS7167532	SAMN15762461	SRA1110270	RNA-Seq	cDNA	TRANSCRIPTOMIC		MIDDLE EAST TECHNICAL UNIVERSITY	0	0.0	11579040	15762461				OGU1	bacABCDEF-silenced			True	True	True	False	True	True
SRX959206	2016-01-04 11:40:09	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR1918928	SRP056317	PRJNA278818	278818	SRS876450	SAMN03433613	SRA247287	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	1363198	3433613	GSE67058	GSM1637661	27571753.0	NusA-depletion strain (PLBS802)				True	True	True	True	True	True
SRX959207	2016-01-04 11:40:09	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR1918929	SRP056317	PRJNA278818	278818	SRS876449	SAMN03433608	SRA247287	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	1363199	3433608	GSE67058	GSM1637662	27571753.0	NusA-depletion strain (PLBS802)				True	True	True	True	True	True
SRX959208	2016-01-04 11:40:09	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR1918930	SRP056317	PRJNA278818	278818	SRS876448	SAMN03433612	SRA247287	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0.0	1363200	3433612	GSE67058	GSM1637663	27571753.0	NusA-depletion strain (PLBS802)				True	True	True	True	True	True
